Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7083049,WHS4_154,COUNTRY,NRU,WPR,Western Pacific,YEAR,2007,,,,,,,,,40.2,40.2,,,DHS 2007.,2025-09-26T14:12:09Z,2002-2007,2002-01-01,2007-12-31
4235656,WHS4_154,COUNTRY,BOL,AMR,Americas,YEAR,2020,,,,,,,,,66.6,66.6,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
4254647,WHS4_154,COUNTRY,ITA,EUR,Europe,YEAR,2014,,,,,,,,,87.3,87.3,,,"Direzione Generale della Digitalizzazione, del Sistema Informativo Sanitario e della Statistica – Ufficio di Statistica [Italy]; 2017.",2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
5903668,WHS4_154,COUNTRY,SGP,WPR,Western Pacific,YEAR,2014,,,,,,,,,96.8,96.8,,,Government administrative databases for outpatient and birth records - Singapore; 2023.,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
3671779,WHS4_154,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,,,,,,,,,68.1,68.1,,,DHIS data.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
7622468,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,2011,,,,,,,,,96.6,96.6,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
3087904,WHS4_154,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,99.9,99.9,,,Ministry of Health and Prevention [UAE]; 2017.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
4933617,WHS4_154,COUNTRY,BOL,AMR,Americas,YEAR,2008,,,,,,,,,72.1,72.1,,,DHS 2008.,2025-09-26T14:12:09Z,2003-2008,2003-01-01,2008-12-31
6169848,WHS4_154,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,94.1,94.1,,,DHS 2007.,2025-09-26T14:12:09Z,2002-2007,2002-01-01,2007-12-31
3151476,WHS4_154,COUNTRY,NPL,SEAR,South-East Asia,YEAR,1996,,,,,,,,,8.8,8.8,,,DHS 1996.,2025-09-26T14:12:09Z,1993-1996,1993-01-01,1996-12-31
689366,WHS4_154,COUNTRY,WSM,WPR,Western Pacific,YEAR,2020,,,,,,,,,69.8,69.8,,,MICS 2019-2020.,2025-09-26T14:12:09Z,2017-2020,2017-01-01,2020-12-31
4248371,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,2003,,,,,,,,,97,97,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
4330845,WHS4_154,COUNTRY,ROU,EUR,Europe,YEAR,1993,,,,,,,,,73.8,73.8,,,RHS 1995.,2025-09-26T14:12:09Z,1988-1993,1988-01-01,1993-12-31
6157164,WHS4_154,COUNTRY,VEN,AMR,Americas,YEAR,2015,,,,,,,,,86.6,86.6,,,PAHO Database; 2018.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
6201519,WHS4_154,COUNTRY,BLR,EUR,Europe,YEAR,2012,,,,,,,,,99.7,99.7,,,MICS 2012.,2025-09-26T14:12:09Z,2010-2012,2010-01-01,2012-12-31
3043564,WHS4_154,COUNTRY,LAO,WPR,Western Pacific,YEAR,2005,,,,,,,,,60.7,60.7,,,RHS 2005.,2025-09-26T14:12:09Z,2000-2005,2000-01-01,2005-12-31
4787792,WHS4_154,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,99.9,99.9,,,Ministry of Health and Prevention [UAE]; 2017.,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
200911,WHS4_154,COUNTRY,KEN,AFR,Africa,YEAR,2003,,,,,,,,,52.3,52.3,,,DHS 2003.,2025-09-26T14:12:09Z,1998-2003,1998-01-01,2003-12-31
5415375,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2011,,,,,,,,,89.10245434,89.10245434,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 89.0 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2011; 2013.",2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
5465969,WHS4_154,COUNTRY,ZWE,AFR,Africa,YEAR,2011,,,,,,,,,64.8,64.8,,,DHS 2010-2011.,2025-09-26T14:12:09Z,2005-2011,2005-01-01,2011-12-31
2631314,WHS4_154,COUNTRY,MDA,EUR,Europe,YEAR,1997,,,,,,,,,87.4,87.4,,,6 or more visits. RHS 1997.,2025-09-26T14:12:09Z,1992-1997,1992-01-01,1997-12-31
4292904,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2019,,,,,,,,,96.5,96.5,,,Estadísticas Vitales 1996-2019.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
4844982,WHS4_154,COUNTRY,NGA,AFR,Africa,YEAR,1990,,,,,,,,,52,52,,,DHS 1990.,2025-09-26T14:12:09Z,1985-1990,1985-01-01,1990-12-31
6677295,WHS4_154,COUNTRY,GHA,AFR,Africa,YEAR,1993,,,,,,,,,58.9,58.9,,,DHS 1993.,2025-09-26T14:12:09Z,1990-1993,1990-01-01,1993-12-31
2098159,WHS4_154,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,85.1,85.1,,,MICS 2011-2012.,2025-09-26T14:12:09Z,2009-2012,2009-01-01,2012-12-31
2422091,WHS4_154,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,57.3,57.3,,,MICS 2000.,2025-09-26T14:12:09Z,1999-2000,1999-01-01,2000-12-31
6632844,WHS4_154,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,1992,,,,,,,,,8,8,,,DHS 1992.,2025-09-26T14:12:09Z,1987-1992,1987-01-01,1992-12-31
3494179,WHS4_154,COUNTRY,BRB,AMR,Americas,YEAR,2022,,,,,,,,,99,99,,,PLISA Health Information Platform; 2025.,2025-09-26T14:12:09Z,2022,2022-01-01,2022-12-31
264403,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2014,,,,,,,,,95.9,95.9,,,"Ministerio de Salud Pública [Ministry of Public Health, Uruguay]; 2016.",2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
4400724,WHS4_154,COUNTRY,TZA,AFR,Africa,YEAR,1999,,,,,,,,,69.9,69.9,,,DHS 1999.,2025-09-26T14:12:09Z,1994-1999,1994-01-01,1999-12-31
2866264,WHS4_154,COUNTRY,EST,EUR,Europe,YEAR,2022,,,,,,,,,96.9,96.9,,,5+ visits  Estonian Medical Birth Registry (EMBR) 2023,2025-09-26T14:12:09Z,2022,2022-01-01,2022-12-31
7895658,WHS4_154,COUNTRY,AUS,WPR,Western Pacific,YEAR,2007,,,,,,,,,91.9,91.9,,,"Data only includes information from Queensland, South Australia and the Northern Territory. 5 or more visits. Laws P, Sullivan EA. Australian Institute of Health and Welfare (AIHW); 2009.",2025-09-26T14:12:09Z,2007,2007-01-01,2007-12-31
1742569,WHS4_154,COUNTRY,BRB,AMR,Americas,YEAR,2018,,,,,,,,,90,90,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
4191479,WHS4_154,COUNTRY,SVK,EUR,Europe,YEAR,2020,,,,,,,,,95.7,95.7,,,"National Health Information Center, Slovak Republic, 2023",2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
5865751,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2006,,,,,,,,,89,89,,,"Ministerio de Salud Pública [Ministry of Public Health, Uruguay]; 2016.",2025-09-26T14:12:09Z,2006,2006-01-01,2006-12-31
1012892,WHS4_154,COUNTRY,AUS,WPR,Western Pacific,YEAR,2019,,,,,,,,,94.7,94.7,,,5 or more visits. Australian Institute of Health and Welfare (AIHW); 2020.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
2739278,WHS4_154,COUNTRY,HRV,EUR,Europe,YEAR,2020,,,,,,,,,97.5,97.5,,,Croatian Institute of Public Health; 2020.,2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
2980226,WHS4_154,COUNTRY,NIC,AMR,Americas,YEAR,2015,,,,,,,,,72,72,,,PAHO Database; 2018.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
10128188,WHS4_154,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2004,,,,,,,,,94.9,94.9,,,"Central Bureau of Statistics (CBS), Institute of Child Nutrition, UNICEF, WFP; 2005.",2025-09-26T14:12:09Z,2002-2004,2002-01-01,2004-12-31
3691042,WHS4_154,COUNTRY,WSM,WPR,Western Pacific,YEAR,2014,,,,,,,,,72.9,72.9,,,DHS 2014.,2025-09-26T14:12:09Z,2009-2014,2009-01-01,2014-12-31
7038895,WHS4_154,COUNTRY,MOZ,AFR,Africa,YEAR,1997,,,,,,,,,37.3,37.3,,,DHS 1997.,2025-09-26T14:12:09Z,1994-1997,1994-01-01,1997-12-31
2713941,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2017,,,,,,,,,76.3,76.3,,,"Health Care, Statistical Yearbook 2018.",2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
4648310,WHS4_154,COUNTRY,GIN,AFR,Africa,YEAR,2012,,,,,,,,,56.6,56.6,,,DHS 2012. (DHS/MICS 2012).,2025-09-26T14:12:09Z,2007-2012,2007-01-01,2012-12-31
8028882,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2005,,,,,,,,,75,75,,,RHS 2005.,2025-09-26T14:12:09Z,2000-2005,2000-01-01,2005-12-31
6550491,WHS4_154,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,DATASOURCE,DATASOURCE_ANC4OMN2014MOH,80.4,80.4,,,Ministry of Health [Oman]; 2014.,2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
5187184,WHS4_154,COUNTRY,KHM,WPR,Western Pacific,YEAR,2022,,,,,,,,,86.1,86.1,,,DHS 2021-2022.,2025-09-26T14:12:09Z,2019-2022,2019-01-01,2022-12-31
5244301,WHS4_154,COUNTRY,SLV,AMR,Americas,YEAR,2017,,,,,,,,,82,82,,,WHO/PAHO; 2018.,2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
442105,WHS4_154,COUNTRY,RWA,AFR,Africa,YEAR,2010,,,,,,,,,35.4,35.4,,,DHS 2010.,2025-09-26T14:12:09Z,2005-2010,2005-01-01,2010-12-31
790889,WHS4_154,COUNTRY,TTO,AMR,Americas,YEAR,2016,,,,,,,,,100,100,,,WHO/PAHO; 2017.,2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
5910281,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2009,,,,,,,,,89.49738052,89.49738052,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 89.4 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2009; 2011.",2025-09-26T14:12:09Z,2009,2009-01-01,2009-12-31
8041206,WHS4_154,COUNTRY,PER,AMR,Americas,YEAR,1996,,,,,,,,,54,54,,,DHS 1996.,2025-09-26T14:12:09Z,1991-1996,1991-01-01,1996-12-31
4857753,WHS4_154,COUNTRY,SVK,EUR,Europe,YEAR,2019,,,,,,,,,96.2,96.2,,,"National Health Information Center, Slovak Republic, 2023",2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
1818979,WHS4_154,COUNTRY,TGO,AFR,Africa,YEAR,1998,,,,,,,,,46.3,46.3,,,DHS 1998.,2025-09-26T14:12:09Z,1995-1998,1995-01-01,1998-12-31
3887587,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2015,,,,,,,,,88.3,88.3,,,"Ministry of Labour, Health and Social Affairs of Georgia; 2016.",2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
797283,WHS4_154,COUNTRY,TTO,AMR,Americas,YEAR,2017,,,,,,,,,100,100,,,WHO/PAHO; 2018.,2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
9069005,WHS4_154,COUNTRY,MYS,WPR,Western Pacific,YEAR,2016,,,,,,,,,97.4,97.4,,,The National Health and Morbidity Survey 2016.,2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
6176410,WHS4_154,COUNTRY,BRB,AMR,Americas,YEAR,2015,,,,,,,,,97,97,,,WHO/PAHO; 2017.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
5738979,WHS4_154,COUNTRY,STP,AFR,Africa,YEAR,2019,,,,,,,,,89,89,,,MICS 2019.,2025-09-26T14:12:09Z,2017-2019,2017-01-01,2019-12-31
7959297,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2004,,,,,,,,,59.4,59.4,,,"Ministry of Labour, Health and Social Affairs of Georgia; 2012.",2025-09-26T14:12:09Z,2004,2004-01-01,2004-12-31
5105,WHS4_154,COUNTRY,IND,SEAR,South-East Asia,YEAR,2008,,,,,,,,,49.7,49.7,,,3 or more visits.  DLHS 2007-08. International Institute for Population Sciences (IIPS) [India]; 2010.,2025-09-26T14:12:09Z,2004-2008,2004-01-01,2008-12-31
5171,WHS4_154,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,13.9,13.9,,,"FHS. Ministry of Health and Population [Yemen], Central Statistical Organization [Yemen], League of Arab States; 2004.",2025-09-26T14:12:09Z,1998-2003,1998-01-01,2003-12-31
11660,WHS4_154,COUNTRY,MDG,AFR,Africa,YEAR,2008,,,,,,,,,49.3,49.3,,,DHS 2008-2009.,2025-09-26T14:12:09Z,2003-2008,2003-01-01,2008-12-31
12358,WHS4_154,COUNTRY,KAZ,EUR,Europe,YEAR,1995,,,,,,,,,81.9,81.9,,,DHS 1995.,2025-09-26T14:12:09Z,1992-1995,1992-01-01,1995-12-31
13409,WHS4_154,COUNTRY,NZL,WPR,Western Pacific,YEAR,2020,,,,,,,,,81.1,81.1,,,National Maternity Collection 2022.,2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
31995,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2008,,,,,,,,,89.5,89.5,,,"Ministerio de Salud Pública [Ministry of Public Health, Uruguay]; 2016.",2025-09-26T14:12:09Z,2008,2008-01-01,2008-12-31
43245,WHS4_154,COUNTRY,SEN,AFR,Africa,YEAR,2014,,,,,,,,,48.1,48.1,,,DHS 2014 (Continuous).,2025-09-26T14:12:09Z,2007-2014,2007-01-01,2014-12-31
45672,WHS4_154,COUNTRY,POL,EUR,Europe,YEAR,2016,,,,,,,,,88.5,88.498764642,,,MoH 2021,2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
57202,WHS4_154,COUNTRY,RWA,AFR,Africa,YEAR,2000,,,,,,,,,10.4,10.4,,,DHS 2000.,2025-09-26T14:12:09Z,1999-2000,1999-01-01,2000-12-31
57455,WHS4_154,COUNTRY,TGO,AFR,Africa,YEAR,2017,,,,,,,,,54.8,54.8,,,MICS 2017.,2025-09-26T14:12:09Z,2015-2017,2015-01-01,2017-12-31
71042,WHS4_154,COUNTRY,SEN,AFR,Africa,YEAR,1993,,,,,,,,,13.3,13.3,,,DHS 1992-1993.,2025-09-26T14:12:09Z,1987-1993,1987-01-01,1993-12-31
96956,WHS4_154,COUNTRY,LBR,AFR,Africa,YEAR,2013,,,,,,,,,78.1,78.1,,,DHS 2013.,2025-09-26T14:12:09Z,2008-2013,2008-01-01,2013-12-31
101169,WHS4_154,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,100,100,,,"Central Informatics Organisation [Bahrain], UN Country Team [Bahrain]; 2010.",2025-09-26T14:12:09Z,2000,2000-01-01,2000-12-31
165447,WHS4_154,COUNTRY,ATG,AMR,Americas,YEAR,2011,,,,,,,,,100,100,,,WHO/PAHO; 2012.,2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
166773,WHS4_154,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,28.2,28.2,,,"Ministry of Planning and International Cooperation [Yemen], International Policy Centre for Inclusive Growth (IPC-IG) [Brazil], UNICEF, Interaction in Development; 2013.",2025-09-26T14:12:09Z,2007-2012,2007-01-01,2012-12-31
170350,WHS4_154,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,83.5,83.5,,,"National Institute of Health Research and Development, Ministry of Health, Government of Indonesia; 2013.",2025-09-26T14:12:09Z,2010-2013,2010-01-01,2013-12-31
192086,WHS4_154,COUNTRY,MRT,AFR,Africa,YEAR,2001,,,,,,,,,16.4,16.4,,,DHS 2000-2001.,2025-09-26T14:12:09Z,1995-2001,1995-01-01,2001-12-31
195099,WHS4_154,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,55.6,55.6,,,DHS 2003 (Interim DHS).,2025-09-26T14:12:09Z,1998-2003,1998-01-01,2003-12-31
223362,WHS4_154,COUNTRY,CMR,AFR,Africa,YEAR,1991,,,,,,,,,49,49,,,DHS 1991.,2025-09-26T14:12:09Z,1986-1991,1986-01-01,1991-12-31
254354,WHS4_154,COUNTRY,COL,AMR,Americas,YEAR,2021,,,,,,,,,81.6,81.6,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2021,2021-01-01,2021-12-31
265789,WHS4_154,COUNTRY,KHM,WPR,Western Pacific,YEAR,2005,,,,,,,,,27,27,,,DHS 2005.,2025-09-26T14:12:09Z,2000-2005,2000-01-01,2005-12-31
283627,WHS4_154,COUNTRY,FIN,EUR,Europe,YEAR,2013,,,,,,,,,98.6,98.6,,,National Institute for Health and Welfare (THL) [Finland]; 2017.,2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
284364,WHS4_154,COUNTRY,EST,EUR,Europe,YEAR,2010,,,,,,,,,97.1,97.1,,,National Institute for Health Development [Estonia]; 2012.,2025-09-26T14:12:09Z,2010,2010-01-01,2010-12-31
311605,WHS4_154,COUNTRY,BLZ,AMR,Americas,YEAR,1991,,,,,,,,,76.4,76.4,,,5 or more visits. FHS 1991.,2025-09-26T14:12:09Z,1986-1991,1986-01-01,1991-12-31
335537,WHS4_154,COUNTRY,PRY,AMR,Americas,YEAR,2011,,,,,,,,,72.5,72.5,,,PLISA Health Information Platform; 2025.,2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
336947,WHS4_154,COUNTRY,CZE,EUR,Europe,YEAR,2019,,,,,,,,,89.1,89.1,,,"3 or more visits. Ústav zdravotnických informací a statistiky ČR, [Czech Republic]; 2023.",2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
341725,WHS4_154,COUNTRY,NGA,AFR,Africa,YEAR,2021,,,,,,,DATASOURCE,DATASOURCE_ANC4NGA2021MICS,60.4,60.4,,,MICS 2021.,2025-09-26T14:12:09Z,2019-2021,2019-01-01,2021-12-31
353541,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,1996,,,,,,,,,92.2,92.2,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,1996,1996-01-01,1996-12-31
375005,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,2015,,,,,,,,,99.5,99.5,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
381777,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,2005,,,,,,,,,97.1,97.1,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2005,2005-01-01,2005-12-31
386181,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2013,,,,,,,,,95.4,95.4,,,"Ministerio de Salud Pública [Ministry of Public Health, Uruguay]; 2016.",2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
417460,WHS4_154,COUNTRY,ZMB,AFR,Africa,YEAR,2024,,,,,,,,,82.1,82.1,,,DHS 2024 (Key indicators).,2025-09-26T14:12:09Z,2022-2024,2022-01-01,2024-12-31
419196,WHS4_154,COUNTRY,COL,AMR,Americas,YEAR,1990,,,,,,,,,66.5,66.5,,,DHS 1990.,2025-09-26T14:12:09Z,1985-1990,1985-01-01,1990-12-31
438729,WHS4_154,COUNTRY,COL,AMR,Americas,YEAR,2014,,,,,,,,,87.9,87.9,,,PAHO Database; 2018.,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
464527,WHS4_154,COUNTRY,THA,SEAR,South-East Asia,YEAR,2019,,,,,,,,,90,90,,,MICS 2019.,2025-09-26T14:12:09Z,2017-2019,2017-01-01,2019-12-31
470006,WHS4_154,COUNTRY,ITA,EUR,Europe,YEAR,2012,,,,,,,,,86.8,86.8,,,"Sent during UHC CC 2023 but the link to the report was for 2021 Direzione Generale della Digitalizzazione, del Sistema Informativo Sanitario e della Statistica – Ufficio di Statistica [Italy]; 2015.",2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
473948,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2020,,,,,,,,,91.78002386,91.78002386,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 91.7 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2020.",2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
481031,WHS4_154,COUNTRY,ITA,EUR,Europe,YEAR,2007,,,,,,,,,84.4,84.4,,,Direzione Generale del Sistema Informativo – Ufficio di Statistica [Italy]; 2010.,2025-09-26T14:12:09Z,2007,2007-01-01,2007-12-31
499555,WHS4_154,COUNTRY,BOL,AMR,Americas,YEAR,2016,,,,,,,,,85.6,85.6,,,"EDSA 2016. Ministerio de Salud, Instituto Nacional de Estadística (INE) [Bolivia]; 2017.",2025-09-26T14:12:09Z,2011-2016,2011-01-01,2016-12-31
506242,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,2013,,,,,,,,,99.6,99.6,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
514525,WHS4_154,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,73.9,73.9,,,Ministry of Health [Oman]; 2020.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
543875,WHS4_154,COUNTRY,NRU,WPR,Western Pacific,YEAR,2016,,,,,,,,,54.8,54.8,,,"Nauru Ministry of Health and Medical Services, 2023.",2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
544936,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,2002,,,,,,,,,96.6,96.6,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2002,2002-01-01,2002-12-31
584698,WHS4_154,COUNTRY,THA,SEAR,South-East Asia,YEAR,2009,,,,,,,,,79.6,79.6,,,RHS 2009 (Key Findings).,2025-09-26T14:12:09Z,2008-2009,2008-01-01,2009-12-31
613889,WHS4_154,COUNTRY,ECU,AMR,Americas,YEAR,2013,,,,,,,,,79.5,79.5,,,WHO/PAHO; 2018.,2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
620774,WHS4_154,COUNTRY,SEN,AFR,Africa,YEAR,2005,,,,,,,,,39.8,39.8,,,DHS 2005.,2025-09-26T14:12:09Z,2000-2005,2000-01-01,2005-12-31
658001,WHS4_154,COUNTRY,MLI,AFR,Africa,YEAR,2021,,,,,,,,,44.7,44.7,,,MIS 2021.,2025-09-26T14:12:09Z,2019-2021,2019-01-01,2021-12-31
684717,WHS4_154,COUNTRY,COD,AFR,Africa,YEAR,2020,,,,,,,,,56,56,,,Rapport annuel 2020 du secteur de la sante.,2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
721554,WHS4_154,COUNTRY,SEN,AFR,Africa,YEAR,2011,,,,,,,,,50,50,,,DHS 2010-2011.,2025-09-26T14:12:09Z,2005-2011,2005-01-01,2011-12-31
735656,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2013,,,,,,,,,88.99868726,88.99868726,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 88.9 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2013; 2016.",2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
761620,WHS4_154,COUNTRY,MNG,WPR,Western Pacific,YEAR,2013,,,,,,,,,89.6,89.6,,,MICS 2013,2025-09-26T14:12:09Z,2011-2013,2011-01-01,2013-12-31
772282,WHS4_154,COUNTRY,BEN,AFR,Africa,YEAR,1996,,,,,,,,,53.7,53.7,,,DHS 1996.,2025-09-26T14:12:09Z,1993-1996,1993-01-01,1996-12-31
774410,WHS4_154,COUNTRY,SLV,AMR,Americas,YEAR,2014,,,,,,,,,90,90,,,MICS 2014.,2025-09-26T14:12:09Z,2012-2014,2012-01-01,2014-12-31
792796,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,1995,,,,,,,,,93.5,93.5,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,1995,1995-01-01,1995-12-31
804045,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2003,,,,,,,,,60.6,60.6,,,"Ministry of Labour, Health and Social Affairs of Georgia; 2012.",2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
816525,WHS4_154,COUNTRY,ARG,AMR,Americas,YEAR,2012,,,,,,,,,89.8,89.8,,,MICS 2011-2012.,2025-09-26T14:12:09Z,2009-2012,2009-01-01,2012-12-31
817190,WHS4_154,COUNTRY,NGA,AFR,Africa,YEAR,2018,,,,,,,,,56.8,56.8,,,DHS 2018.,2025-09-26T14:12:09Z,2013-2018,2013-01-01,2018-12-31
823370,WHS4_154,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,100,100,,,"Central Informatics Organisation [Bahrain], UN Country Team [Bahrain]; 2010.",2025-09-26T14:12:09Z,2005,2005-01-01,2005-12-31
838221,WHS4_154,COUNTRY,PER,AMR,Americas,YEAR,2018,,,,,,,,,96.6,96.6,,,ENDES 2018. INEI 2019.,2025-09-26T14:12:09Z,2013-2018,2013-01-01,2018-12-31
838522,WHS4_154,COUNTRY,FIN,EUR,Europe,YEAR,2005,,,,,,,,,99.2,99.2,,,National Institute for Health and Welfare (THL) [Finland]; 2017.,2025-09-26T14:12:09Z,2005,2005-01-01,2005-12-31
848995,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2003,,,,,,,,,84.82767755,84.82767755,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 84.7 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2003; 2014.",2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
854902,WHS4_154,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,33.4,33.4,,,MICS 2022-2023.,2025-09-26T14:12:09Z,2020-2023,2020-01-01,2023-12-31
873560,WHS4_154,COUNTRY,GTM,AMR,Americas,YEAR,1999,,,,,,,,,71,71,,,Data from DHS STATcompiler November 2020. DHS 1998-1999.,2025-09-26T14:12:09Z,1994-1999,1994-01-01,1999-12-31
874124,WHS4_154,COUNTRY,RWA,AFR,Africa,YEAR,2020,,,,,,,,,47.2,47.2,,,DHS 2019-2020.,2025-09-26T14:12:09Z,2014-2020,2014-01-01,2020-12-31
899076,WHS4_154,COUNTRY,CPV,AFR,Africa,YEAR,2005,,,,,,,,,72.3,72.3,,,DHS 2005.,2025-09-26T14:12:09Z,2000-2005,2000-01-01,2005-12-31
