Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
975659,MDG_0000000025,COUNTRY,URY,AMR,Americas,YEAR,2016,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
994049,MDG_0000000025,COUNTRY,CHL,AMR,Americas,YEAR,2000,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
997269,MDG_0000000025,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,98,98,,, Health Statistics of 2000. Bahrain: Ministry of Health; 2001.,2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
997629,MDG_0000000025,COUNTRY,DMA,AMR,Americas,YEAR,2003,,,,,,,,,100,100,,,"Trained personnel Health Situation in the Americas: Basic Indicators 2006. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Health Analysis and Statistics Unit (HA); 2006.",2025-04-07T06:46:44Z,2003,2003-01-01,2003-12-31
1009491,MDG_0000000025,COUNTRY,URY,AMR,Americas,YEAR,2002,,,,,,,,,100,100,,, Anuario Estadístico 2010. Uruguay: Instituto Nacional de Estadística (INE); 2011 (in Spanish).  ,2025-04-07T06:46:44Z,2002,2002-01-01,2002-12-31
1011330,MDG_0000000025,COUNTRY,BRA,AMR,Americas,YEAR,2001,,,,,,,,,98,98,,," DATASUS [online database]. Brazil: MS/SVS/DASIS - Sistema de Informações sobre Nacidos Vivos – SINASC. Nascim p/resid.mãe por ocorrência segundo Região. Período: 2001; 2011 (http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinasc/cnv/nvuf.def, accessed 27 July 2011, in Portuguese).",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1022441,MDG_0000000025,COUNTRY,FRA,EUR,Europe,YEAR,2007,,,,,,,,,98,98,,," Tableau 64: Conditions d'accouchement selon le groupe d'âges de la mère. Année 2007 [website]. Paris: Institut National de la Statistique et des Études Économiques (INSEE) [National Institute of Statistics and Economic Studies]; 2008 (http://www.insee.fr/en/insee-statistique-publique/default.asp, accessed 23 November 2011, in French).
",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1026154,MDG_0000000025,COUNTRY,MDA,EUR,Europe,YEAR,2005,,,,,,,,,100,100,,,"Doctor (90.7%), nurse, midwife and auxiliary midwife (8.8%) National Scientific and Applied Center for Preventive Medicine (NCPM) [Moldova], ORC Macro. Moldova Demographic and Health Survey 2005. Calverton, Maryland: National Scientific and Applied Center for Preventive Medicine of the Ministry of Health and Social Protection, ORC Macro; 2006.",2025-04-07T06:46:44Z,2005,2005-01-01,2005-12-31
1026773,MDG_0000000025,COUNTRY,GMB,AFR,Africa,YEAR,2010,,,,,,,,,56,56,,," The Gambia Bureau of Statistics (GBOS). The Gambia Multiple Indicator Cluster Survey 2010, Final Report. Banjul, The Gambia: The Gambia Bureau of Statistics (GBOS); 2012.",2025-04-07T06:46:44Z,2010,2010-01-01,2010-12-31
1028701,MDG_0000000025,COUNTRY,TTO,AMR,Americas,YEAR,2001,,,,,,,,,100,100,,,"Trained health personnel Health Situation in the Americas: Basic Indicators 2005. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Area of Health Analysis and Information Systems (AIS); 2005.",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1033238,MDG_0000000025,COUNTRY,BIH,EUR,Europe,YEAR,2001,,,,,,,,,100,100,,, Statistical Yearbook Federation of Bosnia and Herzegovina 2006. Sarajevo: Federal Office of Statistics [Federation of Bosnia and Herzegovina]; 2006.,2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1034697,MDG_0000000025,COUNTRY,CHL,AMR,Americas,YEAR,2016,,,,,,,,,100,100,,, Estadísticas Vitales - Anuario 2016. Santiago: Instituto Nacional de Estadísticas [Chile]; 2018 (in Spanish).,2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
1039420,MDG_0000000025,COUNTRY,URY,AMR,Americas,YEAR,2017,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
1041441,MDG_0000000025,COUNTRY,PRY,AMR,Americas,YEAR,2002,,,,,,,,,86,86,,,"Trained personnel Health Situation in the Americas: Basic Indicators 2004. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Area of Health Analysis and Information Systems (AIS); 2004.",2025-04-07T06:46:44Z,2002,2002-01-01,2002-12-31
1056720,MDG_0000000025,COUNTRY,MLT,EUR,Europe,YEAR,2007,,,,,,,,,100,100,,, National Obstetric Information System (NOIS). Annual Report – 2007. Malta: Department of Health Information and Research (DHIR); 2008.,2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1057483,MDG_0000000025,COUNTRY,ITA,EUR,Europe,YEAR,2015,,,,,,,,,100,100,,," Certificato di assistenza al parto (CeDAP). Analisi dell’evento nascita - Anno 2015. Roma: Direzione Generale della Digitalizzazione, del Sistema Informativo Sanitario e della Statistica – Ufficio di Statistica; 2018 (in Italian). ",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1059878,MDG_0000000025,REGION,AFR,,,YEAR,2007,,,,,,,,,47,47,,,,2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1063153,MDG_0000000025,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2016,,,,,,,,,60,60,,,"Doctor, nurse, midwife, or Lady Health Visitor Ministry of Health and Sports (MoHS), ICF. Myanmar Demographic and Health Survey 2015-16. Nay Pyi Taw, Myanmar, Rockville, Maryland USA: Ministry of Health and Sports, ICF; 2017.",2025-04-07T06:46:44Z,2015-2016,2015-01-01,2016-12-31
1066291,MDG_0000000025,REGION,SEAR,,,YEAR,2010,,,,,,,,,65,65,,,,2025-04-07T06:46:44Z,2010,2010-01-01,2010-12-31
1068762,MDG_0000000025,COUNTRY,ETH,AFR,Africa,YEAR,2019,,,,,,,,,50,50,,," Ethiopian Public Health Institute (EPHI) [Ethiopia] and ICF. 2019. Ethiopia Mini Demographic and
Health Survey 2019: Key Indicators. Rockville, Maryland, USA: EPHI and ICF.",2025-04-07T06:46:44Z,2019,2019-01-01,2019-12-31
1069715,MDG_0000000025,COUNTRY,GRD,AMR,Americas,YEAR,2014,,,,,,,,,99,99,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020). ",2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
1073709,MDG_0000000025,COUNTRY,GRD,AMR,Americas,YEAR,2017,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020). ",2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
1083053,MDG_0000000025,COUNTRY,CHL,AMR,Americas,YEAR,2018,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1085155,MDG_0000000025,COUNTRY,BMU,AMR,Americas,YEAR,2001,,,,,,,,,100,100,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 20 September 2023).",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1087893,MDG_0000000025,COUNTRY,KIR,WPR,Western Pacific,YEAR,2000,,,,,,,,,85,85,,,"Doctor, nurse, and midwife (i.e. all attendants except “traditional birth attendants”) Secretariat of the Pacific Community (SPC), United Nations Development Programme (UNDP), the UN/CROP MDG Working Group. Pacific Islands Regional Millennium Development Goals Report 2004. Noumea: Secretariat of the Pacific Community (SPC); 2004.",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
1100329,MDG_0000000025,COUNTRY,AUS,WPR,Western Pacific,YEAR,2013,,,,,,,,,99,99,,," Australia’s mothers and babies 2013 - in brief. Perinatal statistics series no. 31. Cat no. PER 72. Canberra: Australian Institute of Health and Welfare (AIHW); 2015. 
",2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
1106664,MDG_0000000025,COUNTRY,BLZ,AMR,Americas,YEAR,2015,,,,,,,,,94,94,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1107932,MDG_0000000025,COUNTRY,AUS,WPR,Western Pacific,YEAR,2018,,,,,,,,,99,99,,, Australian Institute of Health and Welfare. Australia’s mothers and babies 2018: in brief. Perinatal statistics series no. 36. Cat. no. PER 108. Canberra: AIHW; 2020.,2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1111172,MDG_0000000025,COUNTRY,RUS,EUR,Europe,YEAR,2001,,,,,,,,,99,99,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1120520,MDG_0000000025,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,95,95,,," National Health Survey, 2000. Volume II - Reproductive Health Study. Muscat: Ministry of Health [Oman], United Nations Children’s Fund (UNICEF), United Nations Population Fund (UNFPA); 2001.",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
1127334,MDG_0000000025,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,98,98,,,"Skilled personnel Annual Health Report 2011. Muscat: Ministry of Health, Department of Health Information and Statistics, Directorate General of Planning [Oman]; 2012.",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
1129598,MDG_0000000025,COUNTRY,MNE,EUR,Europe,YEAR,2018,,,,,,,,,99,99,,," 2018 Montenegro Multiple Indicator Cluster Survey and 2018 Montenegro Roma Settlements Multiple Indicator Cluster Survey, Survey Fndings Report. Podgorica: Statistical Office of Montenegro (MONSTAT), UNICEF; 2019.",2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1132272,MDG_0000000025,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,100,100,,,"Skilled health personnel Open Data: Health Core Indicators. Basic Health Indicators [website]. Abu Dhabi: Ministry of Health and Prevention [UAE]; 2017 (www.mohap.gov.ae/en/OpenData, accessed 20 December 2017).  ",2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
1135932,MDG_0000000025,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2014,,,,,,,,,89,89,,,"Trained personnel Statistical Yearbook of Bhutan 2017. Thimphu: National Statistics Bureau, Bhutan; 2017. ",2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
1136912,MDG_0000000025,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2020,,,,,,,,,99,99,,,"Skilled health personnel Ministry of Health, (2022). Annual Health Bulletin, Thimphu; PPD, MoH.",2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
1139736,MDG_0000000025,COUNTRY,GEO,EUR,Europe,YEAR,2013,,,,,,,,,100,100,,," Health Care, Statistical Yearbook 2013 Georgia. Tbilisi: Ministry of Labour, Health and Social Affairs of Georgia, National Centre for Disease Control and Public Health; 2014.",2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
1146185,MDG_0000000025,COUNTRY,BRA,AMR,Americas,YEAR,2007,,,,,,,,,99,99,,," DATASUS [online database]. Brazil: MS/SVS/DASIS - Sistema de Informações sobre Nacidos Vivos – SINASC. Nascim p/resid.mãe por Local ocorrência segundo Região. Período: 2007; 2011 (http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinasc/cnv/nvuf.def, accessed 27 July 2011, in Portuguese).",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1151192,MDG_0000000025,COUNTRY,SYC,AFR,Africa,YEAR,2022,,,,,,,,,100,100,,,"Skilled health staff Seychelles Annual Health Sector Performance Report 2022. Ministry of Health, Seychelles; 2023.",2025-04-07T06:46:44Z,2022,2022-01-01,2022-12-31
1152533,MDG_0000000025,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,87,87,,," Basic Health Research RISKESDAS 2013. Jakarta: National Institute of Health Research and Development, Ministry of Health, Government of Indonesia; 2013. ",2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
1154337,MDG_0000000025,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,97,97,,,"Skilled health personnel Kingdom of Saudi Arabia. Millennium Development Goals 1431 H, 2010 G. Riyadh: Ministry of Economy and Planning [Saudi Arabia], UN-DESA, United Nations Development Programme (UNDP); 2010.",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1165554,MDG_0000000025,REGION,SEAR,,,YEAR,2023,,,,,,,,,89,89,,,,2025-04-07T06:46:44Z,2023,2023-01-01,2023-12-31
1168987,MDG_0000000025,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,99,99,,, Annual Bulletin for Vital Statistics - Births and Deaths 2007. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2008.,2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1173008,MDG_0000000025,COUNTRY,LBR,AFR,Africa,YEAR,2000,,,,,,,,,51,51,,," Liberia Demographic and Health Survey: 1999/2000. Volume III - Analytical Report. Liberia: Ministry of Planning and Economic Affairs [Liberia], University of Liberia, United Nations Population Fund (UNFPA); 2000.",2025-04-07T06:46:44Z,1999-2000,1999-01-01,2000-12-31
1174330,MDG_0000000025,COUNTRY,USA,AMR,Americas,YEAR,2016,,,,,,,,,99,99,,," Martin JA, Hamilton BE, Osterman MJK, Driscoll AK, Drake P. Births: Final Data for 2016. National Vital Statistics Reports; vol 67, no 1. Hyattsville, MD: National Center for Health Statistics; 2018.",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
1175368,MDG_0000000025,COUNTRY,SSD,AFR,Africa,YEAR,2006,,,,,,,,,10,10,,," Sudan Household Health Survey (SHHS) 2006. National Report. Sudan: Federal Ministry of Health, Government of National Unity, Ministry of Health, Government of Southern Sudan, Central Bureau of Statistics, Southern Sudan Commission for Census; 2007.",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
1180307,MDG_0000000025,COUNTRY,MNG,WPR,Western Pacific,YEAR,2023,,,,,,,,,100,100,,,Skilled health personnel Mongolia Social Indicator Sample Survey 2023 Key Indicators Report,2025-04-07T06:46:44Z,2023,2023-01-01,2023-12-31
1183086,MDG_0000000025,COUNTRY,POL,EUR,Europe,YEAR,2001,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2001,2001-01-01,2001-12-31
1184950,MDG_0000000025,COUNTRY,FIN,EUR,Europe,YEAR,2010,,,,,,,,,100,100,,,"Skilled health personnel Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",2025-04-07T06:46:44Z,2010,2010-01-01,2010-12-31
1199938,MDG_0000000025,COUNTRY,HTI,AMR,Americas,YEAR,2000,,,,,,,,,24,24,,,"Doctor, nurse and auxiliary (nurse and auxiliary: 9.7%) Cayemittes M, Placide MF, Barrère B, Mariko S, Sévère B (Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, ORC Macro). Enquête Mortalité, Morbidité et Utilisation des Services, Haïti 2000. Calverton, Maryland, USA: Ministère de la Santé Publique et de la Population, Institut Haïtien de l’Enfance, ORC Macro; 2001 (in French).",2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
1200225,MDG_0000000025,COUNTRY,CYP,EUR,Europe,YEAR,2013,,,,,,,,,100,100,,, Cyprus Public Maternity Units. Perinatal Health Indicators for the Years 2007-2013. Nicosia: Ministry of Health of the Republic of Cyprus; 2015.,2025-04-07T06:46:44Z,2013,2013-01-01,2013-12-31
1203541,MDG_0000000025,COUNTRY,KGZ,EUR,Europe,YEAR,2009,,,,,,,,,99,99,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) Kyrgyzstan. [2.A. Performance Health of Mother and Child] [online database]. Bishkek City: National Statistical Committee of the Kyrgyz Republic; 2012 (www.stat.kg, accessed 6 November 2012, in Russian/Kyrgyz). ",2025-04-07T06:46:44Z,2009,2009-01-01,2009-12-31
1213477,MDG_0000000025,COUNTRY,VEN,AMR,Americas,YEAR,2011,,,,,,,,,98,98,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2011,2011-01-01,2011-12-31
1214687,MDG_0000000025,COUNTRY,HND,AMR,Americas,YEAR,2015,,,,,,,,,72,72,,," Health Situation in the Americas: Core Indicators 2016. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Communicable Diseases and Health Analysis/Health Information and Analysis; 2016.",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1218897,MDG_0000000025,COUNTRY,ALB,EUR,Europe,YEAR,2020,,,,,,,,,100,100,,,"skilled health personnel Institute of Statistics, Men and Women 2023",2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
1219126,MDG_0000000025,REGION,AMR,,,YEAR,2024,,,,,,,,,96,96,,,,2025-04-07T06:46:44Z,2024,2024-01-01,2024-12-31
1228127,MDG_0000000025,COUNTRY,SVN,EUR,Europe,YEAR,2000,,,,,,,,,100,100,,, Statistical Yearbook 2001. Ljubljana: Statistical Office of the Republic of Slovenia; 2001.,2025-04-07T06:46:44Z,2000,2000-01-01,2000-12-31
1230293,MDG_0000000025,COUNTRY,UKR,EUR,Europe,YEAR,2009,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012). ",2025-04-07T06:46:44Z,2009,2009-01-01,2009-12-31
1230701,MDG_0000000025,COUNTRY,MNG,WPR,Western Pacific,YEAR,2018,,,,,,,,,99,99,,,Skilled birth attendant incl. auxiliary midwives (0.2) Mongolia Social Indicator Sample Survey - 2018. (Multiple Indicator Cluster Survey). Survey Findings Report. Ulaanbaatar: National Statistical Office of Mongolia; 2019.,2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1235925,MDG_0000000025,COUNTRY,LVA,EUR,Europe,YEAR,2007,,,,,,,,,99,99,,," Maternal and Infant Health in Latvia 2008: Childbirths [website]. Riga: Health Statistics Department [Latvia]; 2011 (http://vec.gov.lv/en/statistic/maternal-and-infant-health-in-latvia-2008, accessed 10 June 2011).  
",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1239007,MDG_0000000025,COUNTRY,COL,AMR,Americas,YEAR,2017,,,,,,,,,99,99,,," DANE [online database]. Estadísticas Vitales - Nacimientos. Cifras con corte a 31 de diciembre de 2017. 2017 - Preliminar. Bogotá D.C.: Departamento Administrativo Nacional de Estadística (DANE); 2018 (https://www.dane.gov.co/index.php/estadisticas-por-tema/salud/nacimientos-y-defunciones/nacimientos/nacimientos-2017, accessed 13 September 2018, in Spanish).  ",2025-04-07T06:46:44Z,2017,2017-01-01,2017-12-31
1242604,MDG_0000000025,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,100,100,,," Vital Statistics, Annual Bulletin. Births and Deaths 2007. Doha: Statistics Authority [Qatar]; 2008.",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1243145,MDG_0000000025,COUNTRY,CPV,AFR,Africa,YEAR,2006,,,,,,,,,76,76,,," Relatório Estatístico 2009 [Statistical Report 2009]. Praia: Ministério da Saúde [Ministry of Health], República de Cabo Verde; 2010 (in Portuguese).",2025-04-07T06:46:44Z,2006,2006-01-01,2006-12-31
1244890,MDG_0000000025,COUNTRY,NOR,EUR,Europe,YEAR,2018,,,,,,,,,99,99,,," Dataset: F11: Fødested. 2018. [online database]. Oslo: Folkehelseinstituttet, Medisinsk fødselsregister [Norwegian Institute of Public Health (NIPH), Medical Birth Registry]; 2020 (http://statistikkbank.fhi.no/mfr/, accessed 10 February 2020, in Norwegian). ",2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1272154,MDG_0000000025,COUNTRY,BRB,AMR,Americas,YEAR,2015,,,,,,,,,99,99,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1274140,MDG_0000000025,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,99,99,,,Skilled health personnel Household Health Survey 2018. General Authority for Statistics [Saudi Arabia]; 2019. ,2025-04-07T06:46:44Z,2018,2018-01-01,2018-12-31
1274636,MDG_0000000025,COUNTRY,VCT,AMR,Americas,YEAR,2012,,,,,,,,,99,99,,,"Trained personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021). ",2025-04-07T06:46:44Z,2012,2012-01-01,2012-12-31
1274847,MDG_0000000025,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2003,,,,,,,,,66,66,,,"Doctor, nurse, midwife and village midwife (nurse, midwife and village midwife: 55.0%) Badan Pusat Statistik-Statistics Indonesia (BPS), ORC Macro. Indonesia Demographic and Health Survey 2002-2003. Calverton, Maryland, USA: BPS, ORC Macro; 2003.",2025-04-07T06:46:44Z,2002-2003,2002-01-01,2003-12-31
1279031,MDG_0000000025,COUNTRY,BRB,AMR,Americas,YEAR,2003,,,,,,,,,100,100,,,"Trained personnel Health Situation in the Americas: Basic Indicators 2005. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO), Area of Health Analysis and Information Systems (AIS); 2005.",2025-04-07T06:46:44Z,2003,2003-01-01,2003-12-31
1282091,MDG_0000000025,COUNTRY,LCA,AMR,Americas,YEAR,2020,,,,,,,,,100,100,,,"Skilled health personnel PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 21 September 2023). ",2025-04-07T06:46:44Z,2020,2020-01-01,2020-12-31
1286614,MDG_0000000025,COUNTRY,EST,EUR,Europe,YEAR,2007,,,,,,,,,100,100,,," Estonian Medical Birth Registry (EMBR). Skilled birth attendant, 1992-2019. Tallinn: National Institute for Health Development [Estonia]; 2020",2025-04-07T06:46:44Z,2007,2007-01-01,2007-12-31
1288127,MDG_0000000025,REGION,WPR,,,YEAR,2018,,,,,,,,,97,97,,,,2024-04-26T13:59:03Z,2018,2018-01-01,2018-12-31
1288183,MDG_0000000025,COUNTRY,JPN,WPR,Western Pacific,YEAR,2015,,,,,,,,,100,100,,," 2015 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan), National Statistics Center [Japan]; 2016 (https://www.e-stat.go.jp/en/stat-search/files?page=1&query=placeof delivery, accessed 21 January 2018).",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1292112,MDG_0000000025,COUNTRY,ISL,EUR,Europe,YEAR,2009,,,,,,,,,99,99,,," Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017). ",2025-04-07T06:46:44Z,2009,2009-01-01,2009-12-31
1292819,MDG_0000000025,COUNTRY,AUT,EUR,Europe,YEAR,2015,,,,,,,,,99,99,,," Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2006 [website]. Vienna: Statistics Austria; 2017 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html, accessed 27 October 2017).",2025-04-07T06:46:44Z,2015,2015-01-01,2015-12-31
1297315,MDG_0000000025,COUNTRY,KAZ,EUR,Europe,YEAR,2014,,,,,,,,,100,100,,,"Skilled health personnel Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016). ",2025-04-07T06:46:44Z,2014,2014-01-01,2014-12-31
1301303,MDG_0000000025,COUNTRY,DOM,AMR,Americas,YEAR,2016,,,,,,,,,100,100,,," República Dominicana: Anuario de Estadísticas Vitales 2016. Santo Domingo: República Dominicana, Oficina Nacional de Estadística (ONE); 2017 (in Spanish).",2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
1301442,MDG_0000000025,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,100,100,,, Annual Bulletin for Vital Statistics - Births and Deaths 2016. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2017.,2025-04-07T06:46:44Z,2016,2016-01-01,2016-12-31
