country_code,year,who_region,who_region_code,mmr,inst_birth,sba,anc4,csection,abr_15_19,anaemia,mmr_w,lmmr,lmmr_raw,inst_l1,sba_l1,anc4_l1,abr_l1,an_l1,inst_lead1,inst10,sba10,anc410,abr1,an10,inst10_lead1,an10_c
MDV,2008,South-East Asia,SEAR,53.00442383,97.4,98,NA,NA,14.62671375,44.7,53.00442383,3.9890659659865646,3.9890659659865646,96.8,96,NA,13.77535152,44.9,95.1,9.68,9.6,NA,13.77535152,4.49,9.51,1.8431629769194537
MDV,2009,South-East Asia,SEAR,52.26109769,95.1,95,85.1,NA,18.00788498,44.5,52.26109769,3.9752061901996885,3.9752061901996885,97.4,98,NA,14.62671375,44.7,98.8,9.74,9.8,NA,14.62671375,4.470000000000001,9.879999999999999,1.8231629769194542
MDV,2010,South-East Asia,SEAR,49.15596402,98.8,98,NA,NA,15.61916924,44.3,49.15596402,3.915137430966203,3.915137430966203,95.1,95,85.1,18.00788498,44.5,99,9.51,9.5,8.51,18.00788498,4.45,9.9,1.8031629769194537
MDV,2011,South-East Asia,SEAR,48.24050432,99,99,NA,NA,15.24910545,44.2,48.24050432,3.896716543343413,3.896716543343413,98.8,98,NA,15.61916924,44.3,95.7,9.879999999999999,9.8,NA,15.61916924,4.43,9.57,1.7831629769194532
MDV,2012,South-East Asia,SEAR,47.28600986,95.7,96,NA,NA,13.82861996,44.2,47.28600986,3.8771418677699168,3.8771418677699168,99,99,NA,15.24910545,44.2,99.7,9.9,9.9,NA,15.24910545,4.42,9.97,1.7731629769194535
MDV,2013,South-East Asia,SEAR,47.43601225,99.7,96,NA,NA,12.08871651,44.1,47.43601225,3.8802435918031457,3.8802435918031457,95.7,96,NA,13.82861996,44.2,99.9,9.57,9.6,NA,13.82861996,4.42,9.99,1.7731629769194535
MDV,2014,South-East Asia,SEAR,42.67412685,99.9,96,NA,41.2,12.98842907,44,42.67412685,3.7767558638340155,3.7767558638340155,99.7,96,NA,12.08871651,44.1,NA,9.97,9.6,NA,12.08871651,4.41,NA,1.7631629769194537
MDV,2015,South-East Asia,SEAR,40.88225266,NA,NA,NA,NA,10.08980846,44,40.88225266,3.7348621729989606,3.7348621729989606,99.9,96,NA,12.98842907,44,NA,9.99,9.6,NA,12.98842907,4.4,NA,1.7531629769194539
MDV,2016,South-East Asia,SEAR,40.97458017,NA,NA,NA,NA,9.762294769,44,40.97458017,3.737064201007689,3.737064201007689,NA,NA,NA,10.08980846,44,94.5,NA,NA,NA,10.08980846,4.4,9.45,1.7531629769194539
MDV,2017,South-East Asia,SEAR,41.14869859,94.5,100,81.6,NA,8.574843407,44,41.14869859,3.741203808289113,3.741203808289113,NA,NA,NA,9.762294769,44,NA,NA,NA,NA,9.762294769,4.4,NA,1.7531629769194539
MDV,2018,South-East Asia,SEAR,39.52019264,NA,NA,NA,NA,NA,43.8,39.52019264,3.7018004335646406,3.7018004335646406,94.5,100,81.6,8.574843407,44,NA,9.45,10,8.16,8.574843407,4.4,NA,1.7531629769194539
MDV,2019,South-East Asia,SEAR,39.421985,NA,NA,NA,NA,5.731867313,43.6,39.421985,3.699373820121456,3.699373820121456,NA,NA,NA,NA,43.8,NA,NA,NA,NA,NA,4.38,NA,1.7331629769194534
MDV,2020,South-East Asia,SEAR,47.58408961,NA,NA,NA,NA,NA,43.4,47.58408961,3.883296103027955,3.883296103027955,NA,NA,NA,5.731867313,43.6,NA,NA,NA,NA,5.731867313,4.36,NA,1.7131629769194539
MDV,2021,South-East Asia,SEAR,60.05760445,NA,NA,NA,NA,8.344079971,43.3,60.05760445,4.111817753815195,4.111817753815195,NA,NA,NA,NA,43.4,NA,NA,NA,NA,NA,4.34,NA,1.6931629769194534
MDV,2022,South-East Asia,SEAR,34.32715935,NA,NA,NA,NA,NA,43.3,34.32715935,3.5646520547985943,3.5646520547985943,NA,NA,NA,8.344079971,43.3,NA,NA,NA,NA,8.344079971,4.33,NA,1.6831629769194536
MEX,2000,Americas,AMR,56.39245527,83.7,89,NA,NA,83.42050171,19.3,56.39245527,4.049912853397159,4.049912853397159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,2001,Americas,AMR,55.35380117,NA,88,NA,NA,80.37647247,18.1,55.35380117,4.03164969464371,4.03164969464371,83.7,89,NA,83.42050171,19.3,NA,8.370000000000001,8.9,NA,83.42050171,1.9300000000000002,NA,-0.7168370230805463
MEX,2002,Americas,AMR,54.96576457,NA,89,NA,NA,79.17158508,16.9,54.96576457,4.02474015682211,4.02474015682211,NA,88,NA,80.37647247,18.1,88.5,NA,8.8,NA,80.37647247,1.81,8.85,-0.8368370230805464
MEX,2003,Americas,AMR,54.03960995,88.5,90,NA,NA,76.54576111,15.9,54.03960995,4.0080531069357335,4.0080531069357335,NA,89,NA,79.17158508,16.9,NA,NA,8.9,NA,79.17158508,1.69,NA,-0.9568370230805465
MEX,2004,Americas,AMR,53.06311265,NA,90,NA,NA,75.65955353,14.9,53.06311265,3.990152116882224,3.990152116882224,88.5,90,NA,76.54576111,15.9,NA,8.85,9,NA,76.54576111,1.59,NA,-1.0568370230805464
MEX,2005,Americas,AMR,51.64543289,NA,91,NA,NA,75.01509094,13.9,51.64543289,3.9635794900880983,3.9635794900880983,NA,90,NA,75.65955353,14.9,NA,NA,9,NA,75.65955353,1.49,NA,-1.1568370230805465
MEX,2006,Americas,AMR,50.60049196,NA,93,NA,NA,73.8180542,13.1,50.60049196,3.943531206550595,3.943531206550595,NA,91,NA,75.01509094,13.9,NA,NA,9.1,NA,75.01509094,1.3900000000000001,NA,-1.2568370230805463
MEX,2007,Americas,AMR,49.59503938,NA,93,NA,NA,75.81129456,12.3,49.59503938,3.923853535519201,3.923853535519201,NA,93,NA,73.8180542,13.1,82.1,NA,9.3,NA,73.8180542,1.31,8.209999999999999,-1.3368370230805464
MEX,2008,Americas,AMR,50.63942552,82.1,93,NA,NA,78.5294342,11.6,50.63942552,3.9442854412070343,3.9442854412070343,NA,93,NA,75.81129456,12.3,NA,NA,9.3,NA,75.81129456,1.23,NA,-1.4168370230805465
MEX,2009,Americas,AMR,50.60608376,NA,95,NA,NA,80.05726624,11,50.60608376,3.9436395678631655,3.9436395678631655,82.1,93,NA,78.5294342,11.6,NA,8.209999999999999,9.3,NA,78.5294342,1.16,NA,-1.4868370230805465
MEX,2010,Americas,AMR,49.73802467,NA,95,NA,NA,78.97051239,10.6,49.73802467,3.926675622983686,3.926675622983686,NA,95,NA,80.05726624,11,NA,NA,9.5,NA,80.05726624,1.1,NA,-1.5468370230805464
MEX,2011,Americas,AMR,47.28058373,NA,95,NA,NA,80.32533264,10.3,47.28058373,3.8770294866699113,3.8770294866699113,NA,95,NA,78.97051239,10.6,94.2,NA,9.5,NA,78.97051239,1.06,9.42,-1.5868370230805464
MEX,2012,Americas,AMR,45.78833549,94.2,100,91,NA,80.7958374,10.2,45.78833549,3.845633930191068,3.845633930191068,NA,95,NA,80.32533264,10.3,NA,NA,9.5,NA,80.32533264,1.03,NA,-1.6168370230805464
MEX,2013,Americas,AMR,44.95862673,NA,96,NA,NA,79.08000946,10.3,44.95862673,3.8277415728561675,3.8277415728561675,94.2,100,91,80.7958374,10.2,95.6,9.42,10,9.1,80.7958374,1.02,9.559999999999999,-1.6268370230805465
MEX,2014,Americas,AMR,43.70398674,95.6,96,NA,NA,75.74388885,10.4,43.70398674,3.800062686456755,3.800062686456755,NA,96,NA,79.08000946,10.3,96.9,NA,9.6,NA,79.08000946,1.03,9.690000000000001,-1.6168370230805464
MEX,2015,Americas,AMR,43.15535688,96.9,98,94.3,40.7,65.44026184,10.6,43.15535688,3.787714253324973,3.787714253324973,95.6,96,NA,75.74388885,10.4,93,9.559999999999999,9.6,NA,75.74388885,1.04,9.3,-1.6068370230805464
MEX,2016,Americas,AMR,43.15521771,93,98,89.5,NA,62.24319458,10.9,43.15521771,3.787711101494048,3.787711101494048,96.9,98,94.3,65.44026184,10.6,NA,9.690000000000001,9.8,9.43,65.44026184,1.06,NA,-1.5868370230805464
MEX,2017,Americas,AMR,43.93980593,NA,97,90,NA,61.75889206,11.2,43.93980593,3.8053239483232923,3.8053239483232923,93,98,89.5,62.24319458,10.9,NA,9.3,9.8,8.95,62.24319458,1.09,NA,-1.5568370230805464
MEX,2018,Americas,AMR,44.00298411,NA,92,89.8,NA,57.34866333,11.4,44.00298411,3.8067288011272287,3.8067288011272287,NA,97,90,61.75889206,11.2,NA,NA,9.7,9,61.75889206,1.1199999999999999,NA,-1.5268370230805466
MEX,2019,Americas,AMR,43.33916083,NA,89,89.6,NA,49.31755829,11.7,43.33916083,3.7918682782084385,3.7918682782084385,NA,92,89.8,57.34866333,11.4,NA,NA,9.2,8.98,57.34866333,1.1400000000000001,NA,-1.5068370230805463
MEX,2020,Americas,AMR,61.48252353,NA,89,87.8,NA,42.8264122,11.9,61.48252353,4.1348868941204096,4.1348868941204096,NA,89,89.6,49.31755829,11.7,NA,NA,8.9,8.959999999999999,49.31755829,1.17,NA,-1.4768370230805465
MEX,2021,Americas,AMR,103.877921,NA,85,88.5,NA,39.87670898,12.2,103.877921,4.652797016604511,4.652797016604511,NA,89,87.8,42.8264122,11.9,NA,NA,8.9,8.78,42.8264122,1.19,NA,-1.4568370230805465
MEX,2022,Americas,AMR,45.44722557,NA,88,89.6,NA,NA,12.6,45.44722557,3.8383167340895397,3.8383167340895397,NA,85,88.5,39.87670898,12.2,NA,NA,8.5,8.85,39.87670898,1.22,NA,-1.4268370230805465
MHL,2000,Western Pacific,WPR,250.6532271,NA,NA,NA,NA,NA,23.3,250.6532271,5.5280520569033085,5.5280520569033085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MHL,2001,Western Pacific,WPR,230.5507781,NA,NA,NA,NA,NA,23.1,230.5507781,5.444799193318437,5.444799193318437,NA,NA,NA,NA,23.3,NA,NA,NA,NA,NA,2.33,NA,-0.3168370230805464
MHL,2002,Western Pacific,WPR,222.9250262,NA,NA,NA,NA,83.30654144,22.9,222.9250262,5.411311291364713,5.411311291364713,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,2.31,NA,-0.3368370230805464
MHL,2003,Western Pacific,WPR,221.3106486,NA,NA,NA,NA,80.79277802,22.8,221.3106486,5.404075721757213,5.404075721757213,NA,NA,NA,83.30654144,22.9,NA,NA,NA,NA,83.30654144,2.29,NA,-0.35683702308054643
MHL,2004,Western Pacific,WPR,237.7877462,NA,NA,NA,NA,88.92063904,22.8,237.7877462,5.4755750661314835,5.4755750661314835,NA,NA,NA,80.79277802,22.8,NA,NA,NA,NA,80.79277802,2.2800000000000002,NA,-0.3668370230805462
MHL,2005,Western Pacific,WPR,233.9208176,NA,NA,NA,NA,92.47953033,22.7,233.9208176,5.459248510981993,5.459248510981993,NA,NA,NA,88.92063904,22.8,NA,NA,NA,NA,88.92063904,2.2800000000000002,NA,-0.3668370230805462
MHL,2006,Western Pacific,WPR,232.7603436,NA,NA,NA,NA,NA,22.6,232.7603436,5.45429641788495,5.45429641788495,NA,NA,NA,92.47953033,22.7,85.1,NA,NA,NA,92.47953033,2.27,8.51,-0.37683702308054645
MHL,2007,Western Pacific,WPR,228.9693065,85.1,86,77.1,9.3,NA,22.4,228.9693065,5.437945850017952,5.437945850017952,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,2.2600000000000002,NA,-0.38683702308054624
MHL,2008,Western Pacific,WPR,226.062924,NA,NA,NA,NA,NA,22.2,226.062924,5.425227177306955,5.425227177306955,85.1,86,77.1,NA,22.4,NA,8.51,8.6,7.709999999999999,NA,2.2399999999999998,NA,-0.4068370230805467
MHL,2009,Western Pacific,WPR,223.6077529,NA,87,NA,NA,NA,22.1,223.6077529,5.414355560408497,5.414355560408497,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,2.2199999999999998,NA,-0.4268370230805467
MHL,2010,Western Pacific,WPR,211.8733469,NA,90,NA,NA,82.19999695,21.9,211.8733469,5.360697373362565,5.360697373362565,NA,87,NA,NA,22.1,NA,NA,8.7,NA,NA,2.21,NA,-0.4368370230805465
MHL,2011,Western Pacific,WPR,209.3117614,NA,90,NA,NA,NA,21.8,209.3117614,5.34859100791609,5.34859100791609,NA,90,NA,82.19999695,21.9,NA,NA,9,NA,82.19999695,2.19,NA,-0.4568370230805465
MHL,2012,Western Pacific,WPR,206.9651637,NA,NA,NA,NA,NA,21.8,206.9651637,5.337370583463068,5.337370583463068,NA,90,NA,NA,21.8,NA,NA,9,NA,NA,2.18,NA,-0.4668370230805463
MHL,2013,Western Pacific,WPR,200.7210648,NA,NA,NA,NA,NA,21.9,200.7210648,5.306885875798598,5.306885875798598,NA,NA,NA,NA,21.8,NA,NA,NA,NA,NA,2.18,NA,-0.4668370230805463
MHL,2014,Western Pacific,WPR,199.4592947,NA,NA,NA,NA,NA,22,199.4592947,5.300611207182868,5.300611207182868,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,2.19,NA,-0.4568370230805465
MHL,2015,Western Pacific,WPR,183.7970092,NA,NA,NA,NA,NA,22.1,183.7970092,5.219257975093938,5.219257975093938,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,2.2,NA,-0.4468370230805463
MHL,2016,Western Pacific,WPR,183.4944647,NA,NA,NA,NA,NA,22.3,183.4944647,5.2176194614045075,5.2176194614045075,NA,NA,NA,NA,22.1,92.1,NA,NA,NA,NA,2.21,9.209999999999999,-0.4368370230805465
MHL,2017,Western Pacific,WPR,179.1249852,92.1,92,67.8,NA,NA,22.3,179.1249852,5.193650972154519,5.193650972154519,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,2.23,NA,-0.4168370230805465
MHL,2018,Western Pacific,WPR,167.2169343,NA,NA,NA,NA,NA,22.3,167.2169343,5.125254422019159,5.125254422019159,92.1,92,67.8,NA,22.3,NA,9.209999999999999,9.2,6.779999999999999,NA,2.23,NA,-0.4168370230805465
MHL,2019,Western Pacific,WPR,167.9362465,NA,NA,NA,NA,NA,22.4,167.9362465,5.129521404105328,5.129521404105328,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,2.23,NA,-0.4168370230805465
MHL,2020,Western Pacific,WPR,177.6326444,NA,NA,NA,NA,NA,22.5,177.6326444,5.185331431135577,5.185331431135577,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,2.2399999999999998,NA,-0.4068370230805467
MHL,2021,Western Pacific,WPR,205.5502793,NA,NA,NA,NA,NA,22.7,205.5502793,5.33054386605682,5.33054386605682,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,2.25,NA,-0.39683702308054647
MHL,2022,Western Pacific,WPR,173.5165069,NA,NA,NA,NA,NA,23.1,173.5165069,5.162019332584091,5.162019332584091,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,2.27,NA,-0.37683702308054645
MKD,2000,Europe,EUR,11.13098684,96.3,98,NA,NA,31.42000008,14.8,11.13098684,2.4957630749641893,2.4957630749641893,NA,NA,NA,NA,NA,96.9,NA,NA,NA,NA,NA,9.690000000000001,NA
MKD,2001,Europe,EUR,9.291557542,96.9,98,NA,NA,26.57999992,14.7,9.291557542,2.3313239030173394,2.3313239030173394,96.3,98,NA,31.42000008,14.8,97.3,9.629999999999999,9.8,NA,31.42000008,1.48,9.73,-1.1668370230805465
MKD,2002,Europe,EUR,9.871008911,97.3,98,NA,NA,25.48999977,14.9,9.871008911,2.3860995129253264,2.3860995129253264,96.9,98,NA,26.57999992,14.7,98.7,9.690000000000001,9.8,NA,26.57999992,1.47,9.870000000000001,-1.1768370230805465
MKD,2003,Europe,EUR,8.102002102,98.7,99,NA,NA,25.42000008,15.1,8.102002102,2.208494400532679,2.208494400532679,97.3,98,NA,25.48999977,14.9,99,9.73,9.8,NA,25.48999977,1.49,9.9,-1.1568370230805465
MKD,2004,Europe,EUR,8.2132444,99,99,NA,NA,22.68000031,15.2,8.2132444,2.2206420575074928,2.2206420575074928,98.7,99,NA,25.42000008,15.1,98.2,9.870000000000001,9.9,NA,25.42000008,1.51,9.82,-1.1368370230805465
MKD,2005,Europe,EUR,7.313621961,98.2,99,NA,NA,21.69000053,15.5,7.313621961,2.11789536962585,2.11789536962585,99,99,NA,22.68000031,15.2,99.2,9.9,9.9,NA,22.68000031,1.52,9.92,-1.1268370230805465
MKD,2006,Europe,EUR,7.129592042,99.2,98,NA,NA,20.200000760000002,15.7,7.129592042,2.0955107429649007,2.0955107429649007,98.2,99,NA,21.69000053,15.5,99.6,9.82,9.9,NA,21.69000053,1.55,9.959999999999999,-1.0968370230805464
MKD,2007,Europe,EUR,6.842272662,99.6,100,NA,NA,20.48999977,15.9,6.842272662,2.0595286727122666,2.0595286727122666,99.2,98,NA,20.200000760000002,15.7,99.7,9.92,9.8,NA,20.200000760000002,1.5699999999999998,9.97,-1.0768370230805466
MKD,2008,Europe,EUR,5.672639253,99.7,100,NA,NA,19.76000023,16,5.672639253,1.8980154717677953,1.8980154717677953,99.6,100,NA,20.48999977,15.9,99.8,9.959999999999999,10,NA,20.48999977,1.59,9.98,-1.0568370230805464
MKD,2009,Europe,EUR,5.628801869,99.8,100,NA,NA,19.87000084,16.2,5.628801869,1.891424074292445,1.891424074292445,99.7,100,NA,19.76000023,16,99.7,9.97,10,NA,19.76000023,1.6,9.97,-1.0468370230805464
MKD,2010,Europe,EUR,5.304498081,99.7,100,NA,NA,19.56999969,16.4,5.304498081,1.8412633597453416,1.8412633597453416,99.8,100,NA,19.87000084,16.2,99.9,9.98,10,NA,19.87000084,1.6199999999999999,9.99,-1.0268370230805466
MKD,2011,Europe,EUR,4.723854463,99.9,89,93.9,24.9,18.07999992,16.5,4.723854463,1.7446424356197416,1.7446424356197416,99.7,100,NA,19.56999969,16.4,99.7,9.97,10,NA,19.56999969,1.64,9.97,-1.0068370230805466
MKD,2012,Europe,EUR,5.042117559,99.7,100,NA,NA,19.04000092,16.8,5.042117559,1.7987545397430873,1.7987545397430873,99.9,89,93.9,18.07999992,16.5,99.8,9.99,8.9,9.39,18.07999992,1.65,9.98,-0.9968370230805466
MKD,2013,Europe,EUR,4.538093907,99.8,100,NA,NA,17.07999992,17,4.538093907,1.7116503814486304,1.7116503814486304,99.7,100,NA,19.04000092,16.8,99.8,9.97,10,NA,19.04000092,1.6800000000000002,9.98,-0.9668370230805463
MKD,2014,Europe,EUR,4.217342805,99.8,100,NA,NA,17.92000008,17.3,4.217342805,1.6519882311013576,1.6519882311013576,99.8,100,NA,17.07999992,17,99.9,9.98,10,NA,17.07999992,1.7,9.99,-0.9468370230805465
MKD,2015,Europe,EUR,3.834896204,99.9,100,NA,NA,16.39999962,17.6,3.834896204,1.5758596610429736,1.5758596610429736,99.8,100,NA,17.92000008,17.3,99.9,9.98,10,NA,17.92000008,1.73,9.99,-0.9168370230805465
MKD,2016,Europe,EUR,3.875151063,99.9,100,NA,NA,15.96000004,17.9,3.875151063,1.584151091251766,1.584151091251766,99.9,100,NA,16.39999962,17.6,100,9.99,10,NA,16.39999962,1.7600000000000002,10,-0.8868370230805462
MKD,2017,Europe,EUR,3.525661439,100,100,NA,NA,15.81999969,18.2,3.525661439,1.509763740834099,1.509763740834099,99.9,100,NA,15.96000004,17.9,99.9,9.99,10,NA,15.96000004,1.7899999999999998,9.99,-0.8568370230805467
MKD,2018,Europe,EUR,3.370443074,99.9,100,NA,NA,15.53999996,18.6,3.370443074,1.4748643938992374,1.4748643938992374,100,100,NA,15.81999969,18.2,99.1,10,10,NA,15.81999969,1.8199999999999998,9.91,-0.8268370230805466
MKD,2019,Europe,EUR,3.181011753,99.1,100,95.7,NA,15.57999992,19,3.181011753,1.430553263420465,1.430553263420465,99.9,100,NA,15.53999996,18.6,NA,9.99,10,NA,15.53999996,1.86,NA,-0.7868370230805464
MKD,2020,Europe,EUR,7.109346276,NA,100,NA,NA,16.20999908,19.5,7.109346276,2.093017257726726,2.093017257726726,99.1,100,95.7,15.57999992,19,NA,9.91,10,9.57,15.57999992,1.9,NA,-0.7468370230805466
MKD,2021,Europe,EUR,11.7937391,NA,100,NA,NA,14.850000380000001,20,11.7937391,2.5489559184485944,2.5489559184485944,NA,100,NA,16.20999908,19.5,NA,NA,10,NA,16.20999908,1.95,NA,-0.6968370230805465
MKD,2022,Europe,EUR,2.515193781,NA,NA,NA,NA,14.02000046,20.7,2.515193781,1.2570946534727703,1.2570946534727703,NA,100,NA,14.850000380000001,20,NA,NA,10,NA,14.850000380000001,2,NA,-0.6468370230805465
MLI,2000,Africa,AFR,741.2467177,NA,NA,NA,NA,NA,62.5,741.2467177,6.609681691539111,6.609681691539111,NA,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,3.78,NA
MLI,2001,Africa,AFR,693.5906403,37.8,41,29.9,NA,NA,62,693.5906403,6.543322665269574,6.543322665269574,NA,NA,NA,NA,62.5,NA,NA,NA,NA,NA,6.25,NA,3.6031629769194535
MLI,2002,Africa,AFR,649.2201828,NA,NA,NA,NA,177.203537,61.4,649.2201828,6.477311048298535,6.477311048298535,37.8,41,29.9,NA,62,NA,3.78,4.1,2.9899999999999998,NA,6.2,NA,3.5531629769194537
MLI,2003,Africa,AFR,615.6745958,NA,NA,NA,NA,173.4960938,60.8,615.6745958,6.424341487375651,6.424341487375651,NA,NA,NA,177.203537,61.4,NA,NA,NA,NA,177.203537,6.14,NA,3.493162976919453
MLI,2004,Africa,AFR,591.7091486,NA,NA,NA,NA,189.5726929,60.2,591.7091486,6.384703804139489,6.384703804139489,NA,NA,NA,173.4960938,60.8,NA,NA,NA,NA,173.4960938,6.08,NA,3.4331629769194536
MLI,2005,Africa,AFR,577.3039285,NA,NA,NA,NA,188.4577332,59.5,577.3039285,6.360099558328026,6.360099558328026,NA,NA,NA,189.5726929,60.2,45.1,NA,NA,NA,189.5726929,6.0200000000000005,4.51,3.373162976919454
MLI,2006,Africa,AFR,567.6551861,45.1,49,35.4,NA,189.6202545,58.7,567.6551861,6.343274250609969,6.343274250609969,NA,NA,NA,188.4577332,59.5,NA,NA,NA,NA,188.4577332,5.95,NA,3.3031629769194537
MLI,2007,Africa,AFR,574.4597312,NA,NA,NA,NA,NA,57.9,574.4597312,6.355169253863228,6.355169253863228,45.1,49,35.4,189.6202545,58.7,NA,4.51,4.9,3.54,189.6202545,5.87,NA,3.2231629769194536
MLI,2008,Africa,AFR,572.5497501,NA,NA,NA,NA,186.4389954,57,572.5497501,6.351844681019745,6.351844681019745,NA,NA,NA,NA,57.9,NA,NA,NA,NA,NA,5.79,NA,3.1431629769194536
MLI,2009,Africa,AFR,565.2651458,NA,NA,NA,NA,NA,56.2,565.2651458,6.339062423989203,6.339062423989203,NA,NA,NA,186.4389954,57,NA,NA,NA,NA,186.4389954,5.7,NA,3.0531629769194537
MLI,2010,Africa,AFR,557.8287161,NA,NA,NA,NA,177.5190125,55.4,557.8287161,6.325843014931449,6.325843014931449,NA,NA,NA,NA,56.2,NA,NA,NA,NA,NA,5.62,NA,2.9731629769194536
MLI,2011,Africa,AFR,553.2612875,NA,NA,NA,NA,172,54.7,553.2612875,6.317636213647642,6.317636213647642,NA,NA,NA,177.5190125,55.4,NA,NA,NA,NA,177.5190125,5.54,NA,2.8931629769194536
MLI,2012,Africa,AFR,549.0358392,NA,NA,NA,NA,NA,54.1,549.0358392,6.309983438285372,6.309983438285372,NA,NA,NA,172,54.7,55,NA,NA,NA,172,5.470000000000001,5.5,2.823162976919454
MLI,2013,Africa,AFR,525.218631,55,NA,41.2,NA,181.3617401,53.7,525.218631,6.265716774668862,6.265716774668862,NA,NA,NA,NA,54.1,NA,NA,NA,NA,NA,5.41,NA,2.7631629769194537
MLI,2014,Africa,AFR,506.8031569,NA,NA,NA,NA,174.3896942,53.4,506.8031569,6.230093886068898,6.230093886068898,55,NA,41.2,181.3617401,53.7,64.5,5.5,NA,4.12,181.3617401,5.37,6.45,2.7231629769194536
MLI,2015,Africa,AFR,489.7170113,64.5,44,38,2,NA,53.3,489.7170113,6.195867609908856,6.195867609908856,NA,NA,NA,174.3896942,53.4,NA,NA,NA,NA,174.3896942,5.34,NA,2.6931629769194534
MLI,2016,Africa,AFR,471.7054109,NA,NA,NA,NA,164.4763641,53.4,471.7054109,6.158472384528684,6.158472384528684,64.5,44,38,NA,53.3,NA,6.45,4.4,3.8,NA,5.33,NA,2.6831629769194536
MLI,2017,Africa,AFR,453.0326894,NA,NA,NA,NA,163.5691833,53.7,453.0326894,6.118169198532951,6.118169198532951,NA,NA,NA,164.4763641,53.4,66.8,NA,NA,NA,164.4763641,5.34,6.68,2.6931629769194534
MLI,2018,Africa,AFR,434.2751569,66.8,67,43.3,NA,NA,54,434.2751569,6.075978375714374,6.075978375714374,NA,NA,NA,163.5691833,53.7,NA,NA,NA,NA,163.5691833,5.37,NA,2.7231629769194536
MLI,2019,Africa,AFR,415.9578666,NA,NA,NA,NA,144.2724762,54.3,415.9578666,6.032985177365448,6.032985177365448,66.8,67,43.3,NA,54,NA,6.68,6.7,4.33,NA,5.4,NA,2.753162976919454
MLI,2020,Africa,AFR,404.7022521,NA,NA,NA,NA,144.7504578,54.8,404.7022521,6.005619521343161,6.005619521343161,NA,NA,NA,144.2724762,54.3,NA,NA,NA,NA,144.2724762,5.43,NA,2.7831629769194532
MLI,2021,Africa,AFR,414.5671469,NA,NA,44.7,NA,NA,55.3,414.5671469,6.029644206292964,6.029644206292964,NA,NA,NA,144.7504578,54.8,NA,NA,NA,NA,144.7504578,5.4799999999999995,NA,2.833162976919453
MLI,2022,Africa,AFR,381.0461847,NA,NA,NA,NA,NA,55.9,381.0461847,5.945541503654495,5.945541503654495,NA,NA,44.7,NA,55.3,NA,NA,NA,4.470000000000001,NA,5.529999999999999,NA,2.883162976919453
MLT,2000,Europe,EUR,12.64875324,NA,NA,NA,NA,23.73999977,12.5,12.64875324,2.6136481797304865,2.6136481797304865,NA,NA,NA,NA,NA,99.9,NA,NA,NA,NA,NA,9.99,NA
MLT,2001,Europe,EUR,12.17125722,99.9,100,NA,NA,23.25,12.2,12.17125722,2.578036972095064,2.578036972095064,NA,NA,NA,23.73999977,12.5,99.5,NA,NA,NA,23.73999977,1.25,9.95,-1.3968370230805465
MLT,2002,Europe,EUR,13.16500156,99.5,100,NA,NA,16.60000038,11.9,13.16500156,2.6507742434130774,2.6507742434130774,99.9,100,NA,23.25,12.2,99.5,9.99,10,NA,23.25,1.22,9.95,-1.4268370230805465
MLT,2003,Europe,EUR,13.22216049,99.5,100,NA,NA,15.86999989,11.8,13.22216049,2.6548013460271025,2.6548013460271025,99.5,100,NA,16.60000038,11.9,99.9,9.95,10,NA,16.60000038,1.19,9.99,-1.4568370230805465
MLT,2004,Europe,EUR,11.03887454,99.9,100,NA,NA,22.87000084,11.6,11.03887454,2.4881409587672656,2.4881409587672656,99.5,100,NA,15.86999989,11.8,99.7,9.95,10,NA,15.86999989,1.1800000000000002,9.97,-1.4668370230805463
MLT,2005,Europe,EUR,11.04235084,99.7,100,NA,NA,21.799999239999998,11.6,11.04235084,2.488429673313082,2.488429673313082,99.9,100,NA,22.87000084,11.6,98.8,9.99,10,NA,22.87000084,1.16,9.879999999999999,-1.4868370230805465
MLT,2006,Europe,EUR,12.19134001,98.8,99,NA,NA,16.42000008,11.5,12.19134001,2.5795605544424056,2.5795605544424056,99.7,100,NA,21.799999239999998,11.6,99.8,9.97,10,NA,21.799999239999998,1.16,9.98,-1.4868370230805465
MLT,2007,Europe,EUR,10.28844581,99.8,100,NA,NA,16.39999962,11.5,10.28844581,2.4237797079237224,2.4237797079237224,98.8,99,NA,16.42000008,11.5,99.9,9.879999999999999,9.9,NA,16.42000008,1.15,9.99,-1.4968370230805466
